,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
88,13811,en,Knowing,314.469,2009-03-19,6.1,4067,"['Action', 'Mystery', 'Science Fiction', 'Thriller']",A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,155446362,121,What happens when the numbers run out?
89,813258,en,Monster Pets: A Hotel Transylvania Short,307.614,2021-04-02,7.5,254,"['Animation', 'Comedy', 'Fantasy']",Drac tries out some new monster pets to help occupy Tinkles for playtime.,0,6,
90,512195,en,Red Notice,282.641,2021-11-05,7.4,19,"['Action', 'Comedy', 'Crime', 'Thriller']","An Interpol-issued Red Notice is a global alert to hunt and capture the world's most wanted. But when a daring heist brings together the FBI's top profiler and two rival criminals, there's no telling what will happen.",0,116,Pro and cons.
91,672322,ja,るろうに剣心 最終章 The Beginning,310.225,2021-06-04,7.9,202,"['Action', 'Adventure', 'Drama']","Before he was a protector, Kenshin was a fearsome assassin known as Battosai. But when he meets gentle Tomoe Yukishiro, a beautiful young woman who carries a huge burden in her heart, his life will change forever.",0,138,
92,592350,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,326.465,2019-12-20,8.5,816,"['Animation', 'Action', 'Fantasy', 'Adventure']","Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",29900850,104,
93,878962,en,Sharkdog’s Fintastic Halloween,261.208,2021-10-15,3.7,3,"['Animation', 'Fantasy', 'Family']","The Sharkpack gets ready for Halloween with the spooky legend of the ""Fearsome Fog"" — and Sharkdog must save trick-or-treating from a slimy sea monster!",0,24,
94,763873,en,Under Wraps,273.852,2021-10-01,7.1,41,"['Comedy', 'Family', 'Fantasy']","Three friends try to save their mummified friend, Harold, from greedy criminals by returning him to his resting place before midnight on Halloween.",0,91,
95,843906,en,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,310.694,2021-09-14,8.3,221,"['Animation', 'Comedy', 'Mystery', 'Family', 'Fantasy']","With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.",0,72,Ooga! Booga! Booga!
96,527774,en,Raya and the Last Dragon,308.607,2021-03-03,8.1,4514,"['Family', 'Fantasy', 'Animation', 'Action', 'Adventure']","Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",130000000,107,A quest to save her world.
97,299536,en,Avengers: Infinity War,307.188,2018-04-25,8.3,23027,"['Adventure', 'Action', 'Science Fiction']","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2046239637,149,An entire universe. Once and for all.
98,613504,en,After We Collided,299.644,2020-09-02,7.3,4262,"['Romance', 'Drama']",Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,42000000,105,Can love overcome the past?
99,539885,en,Ava,302.664,2020-07-02,5.7,1785,"['Action', 'Crime', 'Drama', 'Thriller']",A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,2987741,96,Kill. Or be killed.
100,597316,en,My Little Pony: A New Generation,316.848,2021-09-23,8.1,131,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Music', 'Adventure']","Equestria's divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",0,91,Ride or Fly
101,522444,en,Black Water: Abyss,274.301,2020-07-09,5.1,284,"['Horror', 'Thriller', 'Adventure', 'Mystery']","An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",0,98,Descend into fear
102,680319,en,We Broke Up,272.144,2021-04-23,5.7,12,['Comedy'],Lori and Doug break up right before Lori's sister's wedding and decide to pretend they're still together for the weekend as to not disrupt the fun.,0,82,
103,458576,en,Monster Hunter,273.173,2020-12-03,6.9,2236,"['Action', 'Fantasy', 'Adventure']","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",25814306,104,"Behind our world, there is another."
104,613583,fr,Chacun chez soi,257.834,2021-06-02,5.4,27,['Comedy'],"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",0,83,
105,36419,en,After.Life,387.777,2009-11-07,6.1,803,"['Drama', 'Horror', 'Mystery', 'Thriller']","Following a terrible car crash, a woman awakes to find an enigmatic mortician preparing her for burial.",3606395,104,Life is the symptom. Death is the cure.
106,632357,en,The Unholy,263.412,2021-03-31,6.9,1410,['Horror'],"Alice, a young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",30763855,99,Be careful who you pray to.
107,861057,en,Swim,273.818,2021-08-13,7.4,16,"['Horror', 'Action']","A family gets trapped in their storm flooded vacation rental, tries to escape from a hungry shark that made it's way into the house.",0,87,
108,597891,en,Kate,270.225,2021-09-10,6.8,740,"['Action', 'Thriller']","After she's irreversibly poisoned, a ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.",0,106,There's no time for mercy.
109,846214,en,"The Simpsons: The Good, the Bart, and the Loki",276.105,2021-07-07,7.6,431,"['Animation', 'Comedy', 'Family']",Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,0,6,
110,482321,en,Ron's Gone Wrong,287.164,2021-10-15,7.3,41,"['Animation', 'Science Fiction', 'Family', 'Comedy']","In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",46000000,106,Best Friend Forever* (*battery life may vary)
111,529203,en,The Croods: A New Age,277.639,2020-11-25,7.6,2621,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Comedy']","Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",168285000,95,The future ain't what it used to be.
112,678580,es,El mesero,249.461,2021-07-15,8.3,286,['Comedy'],A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,0,86,
113,734265,en,Love Hard,279.451,2021-11-05,6.6,170,"['Comedy', 'Romance']","An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she’s been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",0,105,A romantic comedy about the lies we tell for love.
